,Description
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.489,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.490,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.491,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.492,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.493,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.494,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.495,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.496,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.497,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.498,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.499,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.500,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.501,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.502,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.503,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.504,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.505,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.506,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.507,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.508,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.509,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.510,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.511,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.512,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.513,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.514,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.515,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.516,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.517,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.518,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.519,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.520,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.521,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.522,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.523,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.524,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.525,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.526,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.527,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
