,Description
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1154,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1155,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1156,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1157,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1158,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1159,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1160,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1161,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1162,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1163,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1164,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1165,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1166,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1167,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1168,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1169,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1170,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1171,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1172,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1173,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1174,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1175,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1176,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1177,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1178,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1179,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1180,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1181,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1182,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1183,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1184,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1185,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1186,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1187,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1188,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1189,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1190,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out.1191,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
